Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
EASY,Missing Number,32.0,0.7006526780574172,https://leetcode.com/problems/missing-number,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting",4
MEDIUM,Valid Sudoku,61.1,0.6227675793740958,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix",4
MEDIUM,"Pow(x, n)",57.3,0.3702318823521848,https://leetcode.com/problems/powx-n,"Math, Recursion",4
MEDIUM,Unique Paths,56.9,0.6577283527258664,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics",4
MEDIUM,Sort Colors,56.4,0.6758312948649591,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting",4
HARD,Largest Rectangle in Histogram,61.5,0.4737765317407914,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack",4
MEDIUM,Edit Distance,45.7,0.5878974125922288,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming",4
MEDIUM,Validate Binary Search Tree,54.0,0.3438038788666115,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",4
HARD,N-Queens,53.7,0.7281704967757537,https://leetcode.com/problems/n-queens,"Array, Backtracking",4
MEDIUM,Remove Duplicates from Sorted List II,22.1,0.4989080936318432,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,"Linked List, Two Pointers",4
EASY,Sqrt(x),51.2,0.4037179972261584,https://leetcode.com/problems/sqrtx,"Math, Binary Search",4
EASY,Find the Index of the First Occurrence in a String,52.8,0.4497159268881767,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching",4
MEDIUM,Reverse Linked List II,46.6,0.4959171394576541,https://leetcode.com/problems/reverse-linked-list-ii,Linked List,4
MEDIUM,Integer to Roman,52.2,0.6861931275088928,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String",4
EASY,Valid Palindrome,39.8,0.5096353524593524,https://leetcode.com/problems/valid-palindrome,"Two Pointers, String",3
HARD,Valid Number,20.3,0.2156351250311539,https://leetcode.com/problems/valid-number,String,3
EASY,Move Zeroes,45.3,0.628040301372497,https://leetcode.com/problems/move-zeroes,"Array, Two Pointers",3
HARD,N-Queens II,16.0,0.7672955295381376,https://leetcode.com/problems/n-queens-ii,Backtracking,3
EASY,Maximum Depth of Binary Tree,52.1,0.7713813958630182,https://leetcode.com/problems/maximum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",3
MEDIUM,Subarray Sum Equals K,87.5,0.4547633179081555,https://leetcode.com/problems/subarray-sum-equals-k,"Array, Hash Table, Prefix Sum",3
MEDIUM,Copy List with Random Pointer,39.2,0.6053669280147949,https://leetcode.com/problems/copy-list-with-random-pointer,"Hash Table, Linked List",3
EASY,Symmetric Tree,46.1,0.5927867908424697,https://leetcode.com/problems/symmetric-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",3
HARD,Serialize and Deserialize Binary Tree,47.7,0.5896946953630543,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree",3
MEDIUM,Meeting Rooms II,39.8,0.5214164447683243,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum",3
MEDIUM,Course Schedule II,47.7,0.5342350291611208,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",3
MEDIUM,Insert Delete GetRandom O(1),39.8,0.5499185329837445,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized",3
MEDIUM,Coin Change,100.0,0.464957320920135,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search",3
MEDIUM,Find Minimum in Rotated Sorted Array,32.0,0.526482393510494,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,"Array, Binary Search",3
EASY,Number of 1 Bits,100.0,0.7450480575885099,https://leetcode.com/problems/number-of-1-bits,"Divide and Conquer, Bit Manipulation",3
EASY,Is Subsequence,38.4,0.4838262049972864,https://leetcode.com/problems/is-subsequence,"Two Pointers, String, Dynamic Programming",3
MEDIUM,House Robber,98.1,0.5230498170963667,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming",3
HARD,Find Median from Data Stream,55.4,0.5327816407313548,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream",3
MEDIUM,Permutations II,28.1,0.615917727605333,https://leetcode.com/problems/permutations-ii,"Array, Backtracking, Sorting",3
MEDIUM,Spiral Matrix II,23.8,0.734312719680276,https://leetcode.com/problems/spiral-matrix-ii,"Array, Matrix, Simulation",3
MEDIUM,Count and Say,40.4,0.6050656775612677,https://leetcode.com/problems/count-and-say,String,3
MEDIUM,Find First and Last Position of Element in Sorted Array,61.1,0.4682873183580639,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,"Array, Binary Search",3
HARD,Regular Expression Matching,56.1,0.2928013101016923,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion",3
HARD,Minimum Window Substring,54.8,0.4535073359144813,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window",3
MEDIUM,Next Permutation,63.2,0.4305773671839413,https://leetcode.com/problems/next-permutation,"Array, Two Pointers",3
MEDIUM,Combination Sum,52.8,0.746747008868086,https://leetcode.com/problems/combination-sum,"Array, Backtracking",3
EASY,Remove Element,52.8,0.600316358048653,https://leetcode.com/problems/remove-element,"Array, Two Pointers",3
EASY,Plus One,51.2,0.4754760423278756,https://leetcode.com/problems/plus-one,"Array, Math",3
EASY,Search Insert Position,49.1,0.4901242260459721,https://leetcode.com/problems/search-insert-position,"Array, Binary Search",3
MEDIUM,Divide Two Integers,45.7,0.1839697508503305,https://leetcode.com/problems/divide-two-integers,"Math, Bit Manipulation",3
MEDIUM,Decode Ways,45.3,0.3653098525409497,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming",3
MEDIUM,Remove Duplicates from Sorted Array II,44.3,0.6290181029288465,https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,"Array, Two Pointers",3
HARD,Sudoku Solver,42.7,0.6390871778033164,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix",3
MEDIUM,Combination Sum II,43.8,0.5767453180420465,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking",3
MEDIUM,Search in Rotated Sorted Array II,39.7,0.3887965146188378,https://leetcode.com/problems/search-in-rotated-sorted-array-ii,"Array, Binary Search",3
MEDIUM,Interleaving String,28.1,0.4217918033968859,https://leetcode.com/problems/interleaving-string,"String, Dynamic Programming",3
MEDIUM,Recover Binary Search Tree,30.5,0.5632432520920791,https://leetcode.com/problems/recover-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",3
EASY,Binary Tree Inorder Traversal,37.6,0.7858399006715053,https://leetcode.com/problems/binary-tree-inorder-traversal,"Stack, Tree, Depth-First Search, Binary Tree",3
MEDIUM,Partition List,35.3,0.5898677373641946,https://leetcode.com/problems/partition-list,"Linked List, Two Pointers",3
MEDIUM,Unique Binary Search Trees II,35.3,0.6039807221122715,https://leetcode.com/problems/unique-binary-search-trees-ii,"Dynamic Programming, Backtracking, Tree, Binary Search Tree, Binary Tree",3
MEDIUM,Multiply Strings,37.6,0.4228941429852704,https://leetcode.com/problems/multiply-strings,"Math, String, Simulation",3
EASY,Rectangle Overlap,38.4,0.4574464867540109,https://leetcode.com/problems/rectangle-overlap,"Math, Geometry",2
HARD,Binary Tree Maximum Path Sum,54.4,0.4122426484532653,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree",2
MEDIUM,Remove K Digits,32.0,0.3494044611317414,https://leetcode.com/problems/remove-k-digits,"String, Stack, Greedy, Monotonic Stack",2
MEDIUM,Beautiful Arrangement,32.0,0.6452784543104094,https://leetcode.com/problems/beautiful-arrangement,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Bitmask",2
EASY,Maximum Product of Two Elements in an Array,32.0,0.8322491861778356,https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array,"Array, Sorting, Heap (Priority Queue)",2
EASY,Pascal's Triangle,32.0,0.7702154627018639,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming",2
MEDIUM,Reverse Words in a String,32.0,0.5191329339866777,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String",2
MEDIUM,Best Time to Buy and Sell Stock II,69.6,0.6950032550840924,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,"Array, Dynamic Programming, Greedy",2
