Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
EASY,Diameter of Binary Tree,38.9,0.6358636823587297,https://leetcode.com/problems/diameter-of-binary-tree,"Tree, Depth-First Search, Binary Tree",5
MEDIUM,Restore IP Addresses,47.2,0.531583393083398,https://leetcode.com/problems/restore-ip-addresses,"String, Backtracking",5
MEDIUM,Search Suggestions System,61.9,0.6505022273267432,https://leetcode.com/problems/search-suggestions-system,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)",5
HARD,Word Break II,62.1,0.5364536357075469,https://leetcode.com/problems/word-break-ii,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization",5
HARD,Reconstruct Itinerary,89.5,0.4360560656471098,https://leetcode.com/problems/reconstruct-itinerary,"Depth-First Search, Graph, Eulerian Circuit",5
HARD,Maximum Profit in Job Scheduling,91.2,0.5441735043380527,https://leetcode.com/problems/maximum-profit-in-job-scheduling,"Array, Binary Search, Dynamic Programming, Sorting",5
EASY,Single Number,49.0,0.7596882403268375,https://leetcode.com/problems/single-number,"Array, Bit Manipulation",5
MEDIUM,Insert Interval,47.7,0.4347362871417847,https://leetcode.com/problems/insert-interval,Array,5
HARD,Block Placement Queries,90.7,0.168902023187088,https://leetcode.com/problems/block-placement-queries,"Array, Binary Search, Binary Indexed Tree, Segment Tree",5
MEDIUM,Max Area of Island,43.6,0.7316417973813468,https://leetcode.com/problems/max-area-of-island,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix",5
HARD,Binary Tree Cameras,94.9,0.4718257360539049,https://leetcode.com/problems/binary-tree-cameras,"Dynamic Programming, Tree, Depth-First Search, Binary Tree",5
MEDIUM,Rotate List,37.9,0.3994477271612808,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers",5
HARD,Meeting Rooms III,35.6,0.4393472442856221,https://leetcode.com/problems/meeting-rooms-iii,"Array, Hash Table, Sorting, Heap (Priority Queue), Simulation",5
MEDIUM,Divide Two Integers,35.3,0.1839697508503305,https://leetcode.com/problems/divide-two-integers,"Math, Bit Manipulation",5
MEDIUM,Number of Divisible Triplet Sums,100.0,0.6780637725701113,https://leetcode.com/problems/number-of-divisible-triplet-sums,"Array, Hash Table",5
MEDIUM,Swap Nodes in Pairs,32.4,0.6720136828647639,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion",5
EASY,Search Insert Position,24.7,0.4901242260459721,https://leetcode.com/problems/search-insert-position,"Array, Binary Search",5
MEDIUM,Combination Sum II,19.6,0.5767453180420465,https://leetcode.com/problems/combination-sum-ii,"Array, Backtracking",5
HARD,Sudoku Solver,40.2,0.6390871778033164,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix",5
MEDIUM,Two Sum II - Input Array Is Sorted,38.9,0.6340213036141924,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,"Array, Two Pointers, Binary Search",4
HARD,Burst Balloons,32.7,0.6131500044712985,https://leetcode.com/problems/burst-balloons,"Array, Dynamic Programming",4
HARD,Design In-Memory File System,75.3,0.4816948941663167,https://leetcode.com/problems/design-in-memory-file-system,"Hash Table, String, Design, Trie, Sorting",4
