Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
HARD,Minimum Edge Reversals So Every Node Is Reachable,59.7,0.5529070058590816,https://leetcode.com/problems/minimum-edge-reversals-so-every-node-is-reachable,"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph",2
HARD,Escape the Spreading Fire,30.8,0.3628148569802192,https://leetcode.com/problems/escape-the-spreading-fire,"Array, Binary Search, Breadth-First Search, Matrix",2
EASY,Power of Two,30.8,0.4838037051534944,https://leetcode.com/problems/power-of-two,"Math, Bit Manipulation, Recursion",2
EASY,Find Words Containing Character,39.0,0.9064056797672524,https://leetcode.com/problems/find-words-containing-character,"Array, String",2
MEDIUM,Maximum Frequency After Subarray Operation,88.8,0.2657710280373832,https://leetcode.com/problems/maximum-frequency-after-subarray-operation,"Array, Hash Table, Dynamic Programming, Greedy, Enumeration, Prefix Sum",2
EASY,Reverse Linked List,39.0,0.7920654119580827,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion",2
MEDIUM,Sort Colors,39.0,0.6758312948649591,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting",2
EASY,Merge Two Sorted Lists,39.0,0.6684091757223755,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion",2
MEDIUM,Apply Substitutions,39.0,0.7867262423714037,https://leetcode.com/problems/apply-substitutions,"Array, Hash Table, String, Depth-First Search, Breadth-First Search, Graph, Topological Sort",2
MEDIUM,Peak Index in a Mountain Array,39.0,0.675694802801327,https://leetcode.com/problems/peak-index-in-a-mountain-array,"Array, Binary Search",2
EASY,Merge Strings Alternately,45.0,0.8222964639886224,https://leetcode.com/problems/merge-strings-alternately,"Two Pointers, String",2
HARD,Range Module,45.0,0.4419888641888101,https://leetcode.com/problems/range-module,"Design, Segment Tree, Ordered Set",2
HARD,First Missing Positive,49.6,0.4108465766394882,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table",2
MEDIUM,Set Matrix Zeroes,49.6,0.6070879795849693,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix",2
HARD,Russian Doll Envelopes,49.6,0.3732991914997274,https://leetcode.com/problems/russian-doll-envelopes,"Array, Binary Search, Dynamic Programming, Sorting",2
HARD,Painting a Grid With Three Different Colors,30.8,0.7850353068984248,https://leetcode.com/problems/painting-a-grid-with-three-different-colors,Dynamic Programming,2
EASY,Intersection of Two Linked Lists,50.3,0.6112533936845744,https://leetcode.com/problems/intersection-of-two-linked-lists,"Hash Table, Linked List, Two Pointers",2
MEDIUM,Basic Calculator II,84.0,0.4581129812287864,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack",2
MEDIUM,Rotate List,40.6,0.3994477271612808,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers",2
EASY,Design Parking System,40.6,0.870750002692428,https://leetcode.com/problems/design-parking-system,"Design, Simulation, Counting",2
MEDIUM,Combinations,40.6,0.7289646493270955,https://leetcode.com/problems/combinations,Backtracking,2
MEDIUM,Find Eventual Safe States,40.6,0.6864738064925369,https://leetcode.com/problems/find-eventual-safe-states,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",2
MEDIUM,Distribute Candies Among Children II,40.6,0.5613428385962695,https://leetcode.com/problems/distribute-candies-among-children-ii,"Math, Combinatorics, Enumeration",2
EASY,Convert Sorted Array to Binary Search Tree,40.6,0.7407934506434607,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree",2
MEDIUM,Magnetic Force Between Two Balls,40.6,0.7134574135311467,https://leetcode.com/problems/magnetic-force-between-two-balls,"Array, Binary Search, Sorting",2
MEDIUM,Coin Change,64.0,0.4649544340785128,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search",2
