Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,count
MEDIUM,House Robber,68.7,0.5230496880795729,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming",1
HARD,Candy,68.7,0.4669973031537662,https://leetcode.com/problems/candy,"Array, Greedy",1
MEDIUM,Longest Repeating Character Replacement,72.7,0.5721171000443614,https://leetcode.com/problems/longest-repeating-character-replacement,"Hash Table, String, Sliding Window",1
MEDIUM,Find First and Last Position of Element in Sorted Array,79.2,0.4682873183580639,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,"Array, Binary Search",1
MEDIUM,Maximum Frequency After Subarray Operation,88.8,0.2657710280373832,https://leetcode.com/problems/maximum-frequency-after-subarray-operation,"Array, Hash Table, Dynamic Programming, Greedy, Enumeration, Prefix Sum",1
MEDIUM,Reorganize String,92.5,0.5619629406023937,https://leetcode.com/problems/reorganize-string,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting",1
HARD,Word Ladder,50.9,0.4281180881873274,https://leetcode.com/problems/word-ladder,"Hash Table, String, Breadth-First Search",1
HARD,Integer to English Words,50.9,0.3435478950195029,https://leetcode.com/problems/integer-to-english-words,"Math, String, Recursion",1
MEDIUM,Course Schedule II,50.9,0.5342350291611208,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort",1
HARD,Design In-Memory File System,40.6,0.4816948941663167,https://leetcode.com/problems/design-in-memory-file-system,"Hash Table, String, Design, Trie, Sorting",1
HARD,Russian Doll Envelopes,49.6,0.3732991914997274,https://leetcode.com/problems/russian-doll-envelopes,"Array, Binary Search, Dynamic Programming, Sorting",1
HARD,Number of Visible People in a Queue,49.6,0.7129632743660456,https://leetcode.com/problems/number-of-visible-people-in-a-queue,"Array, Stack, Monotonic Stack",1
EASY,Diameter of Binary Tree,49.6,0.6358636823587297,https://leetcode.com/problems/diameter-of-binary-tree,"Tree, Depth-First Search, Binary Tree",1
EASY,Remove Duplicates from Sorted Array,53.4,0.6035551112882038,https://leetcode.com/problems/remove-duplicates-from-sorted-array,"Array, Two Pointers",1
MEDIUM,Zigzag Conversion,56.7,0.5160676713980508,https://leetcode.com/problems/zigzag-conversion,String,1
MEDIUM,4Sum,56.7,0.3821902011379304,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting",1
EASY,Lucky Numbers in a Matrix,100.0,0.7990618901629731,https://leetcode.com/problems/lucky-numbers-in-a-matrix,"Array, Matrix",1
HARD,Best Time to Buy and Sell Stock IV,65.9,0.4708615439104682,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,"Array, Dynamic Programming",1
HARD,Best Time to Buy and Sell Stock III,65.9,0.5112087693447603,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii,"Array, Dynamic Programming",1
MEDIUM,Evaluate Division,40.6,0.6314695091079937,https://leetcode.com/problems/evaluate-division,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path",1
MEDIUM,K Closest Points to Origin,40.6,0.6793957161103558,https://leetcode.com/problems/k-closest-points-to-origin,"Array, Math, Divide and Conquer, Geometry, Sorting, Heap (Priority Queue), Quickselect",1
MEDIUM,Count Zero Request Servers,40.6,0.3411690593813203,https://leetcode.com/problems/count-zero-request-servers,"Array, Hash Table, Sliding Window, Sorting",1
MEDIUM,Rotate List,40.6,0.3994477271612808,https://leetcode.com/problems/rotate-list,"Linked List, Two Pointers",1
MEDIUM,Pacific Atlantic Water Flow,50.9,0.575339130930928,https://leetcode.com/problems/pacific-atlantic-water-flow,"Array, Depth-First Search, Breadth-First Search, Matrix",1
EASY,Divisible and Non-divisible Sums Difference,40.6,0.9127664581482016,https://leetcode.com/problems/divisible-and-non-divisible-sums-difference,Math,1
EASY,Design Parking System,40.6,0.870750002692428,https://leetcode.com/problems/design-parking-system,"Design, Simulation, Counting",1
